"name","sex","election_type","district","party","initials","position"
"María Irigoyen Pérez","1","senate","SORIA","PARTIDO SOCIALISTA OBRERO ESPAÑOL","PSOE","1"
"Jesús Manuel Alonso Jiménez","0","senate","SORIA","PARTIDO SOCIALISTA OBRERO ESPAÑOL","PSOE","2"
"Asunción Medrano Marina","1","senate","SORIA","PARTIDO SOCIALISTA OBRERO ESPAÑOL","PSOE","3"
"José Luis Palomar Romero","0","senate","SORIA","CIUDADANOS-PARTIDO DE LA CIUDADANÍA","C's","1"
"Jesús Ciria García de la Torre","0","senate","SORIA","CIUDADANOS-PARTIDO DE LA CIUDADANÍA","C's","2"
"María de las Mercedes Melendo Pardo","1","senate","SORIA","CIUDADANOS-PARTIDO DE LA CIUDADANÍA","C's","3"
"[u'Teresa Madrid Molina ']","1","senate","SORIA","UNIDAD POPULAR: IZQUIERDA UNIDA, UNIDAD POPULAR EN COMÚN","IU-UPeC","1"
"[u'Aar\xf3n Atanasio Romero Mart\xedn ']","0","senate","SORIA","UNIDAD POPULAR: IZQUIERDA UNIDA, UNIDAD POPULAR EN COMÚN","IU-UPeC","2"
"[u'Ana Isabel Garc\xeda Garc\xe9s ']","1","senate","SORIA","UNIDAD POPULAR: IZQUIERDA UNIDA, UNIDAD POPULAR EN COMÚN","IU-UPeC","3"
"Jorge Juan Ramiro Alcántara","0","senate","SORIA","PODEMOS","PODEMOS","1"
"María Luisa Muñoz González","1","senate","SORIA","PODEMOS","PODEMOS","2"
"José Antonio Beltrán Corredor","0","senate","SORIA","PODEMOS","PODEMOS","3"
"Jesús Prieto Zamora","0","senate","SORIA","UNIÓN PROGRESO Y DEMOCRACIA","UPyD","1"
"José Manuel Melero Daza","0","senate","SORIA","UNIÓN PROGRESO Y DEMOCRACIA","UPyD","2"
"Beatriz García-Risco Fernández","1","senate","SORIA","UNIÓN PROGRESO Y DEMOCRACIA","UPyD","3"
"Sergio del Campo Estaún","","congress","TARRAGONA","CIUDADANOS-PARTIDO DE LA CIUDADANIA","C's","1"
"José Antonio Quesada Martínez","","congress","TARRAGONA","CIUDADANOS-PARTIDO DE LA CIUDADANIA","C's","2"
"Vicente Castillo Molina","","congress","TARRAGONA","CIUDADANOS-PARTIDO DE LA CIUDADANIA","C's","3"
"Josefa Méndez Higuero","","congress","TARRAGONA","CIUDADANOS-PARTIDO DE LA CIUDADANIA","C's","4"
"Maria Luz Ramírez Mancha","","congress","TARRAGONA","CIUDADANOS-PARTIDO DE LA CIUDADANIA","C's","5"
"Mary Carmen Fernández Fernández","","congress","TARRAGONA","CIUDADANOS-PARTIDO DE LA CIUDADANIA","C's","6"
"Joan Ruiz i Carbonell","","congress","TARRAGONA","PARTIT DELS SOCIALISTES DE CATALUNYA","PSC-PSOE)","1"
"Diana Salvadó Artells","","congress","TARRAGONA","PARTIT DELS SOCIALISTES DE CATALUNYA","PSC-PSOE)","2"
"Víctor Alcoverro Albesa","","congress","TARRAGONA","PARTIT DELS SOCIALISTES DE CATALUNYA","PSC-PSOE)","3"
"Teresa Esmel Casanova","","congress","TARRAGONA","PARTIT DELS SOCIALISTES DE CATALUNYA","PSC-PSOE)","4"
"Alfons Ribas Pérez","","congress","TARRAGONA","PARTIT DELS SOCIALISTES DE CATALUNYA","PSC-PSOE)","5"
"Sofia Acosta Belles","","congress","TARRAGONA","PARTIT DELS SOCIALISTES DE CATALUNYA","PSC-PSOE)","6"
"['Jordi Salvador i Duch ']","","congress","TARRAGONA","Independiente","ERC-CATSI","1"
"Josep Maria Pallàs i Guasch","","congress","TARRAGONA","Independiente","ERC-CATSI","2"
"Maria del Carme Navarro i Balada","","congress","TARRAGONA","Independiente","ERC-CATSI","3"
"Lluís Navarrete i García","","congress","TARRAGONA","Independiente","ERC-CATSI","4"
"Anna Chillida i Fibla","","congress","TARRAGONA","Independiente","ERC-CATSI","5"
"Muntsa Cabetas i Samper","","congress","TARRAGONA","Independiente","ERC-CATSI","6"
"Jordi Roca Mas","","congress","TARRAGONA","PARTIDO POPULAR","PP","1"
"Juan Bertomeu Bertomeu","","congress","TARRAGONA","PARTIDO POPULAR","PP","2"
"Silvia Pujol Garcia","","congress","TARRAGONA","PARTIDO POPULAR","PP","3"
"Francisco Ripoll Roig","","congress","TARRAGONA","PARTIDO POPULAR","PP","4"
"Maria Borràs Fernandez","","congress","TARRAGONA","PARTIDO POPULAR","PP","5"
"Ana Isabel Rubio Garcia","","congress","TARRAGONA","PARTIDO POPULAR","PP","6"
"Andrés Peñalver Bernardo","","congress","TARRAGONA","UNIÓN PROGRESO Y DEMOCRACIA","UPyD","1"
"María Victoria Sánchez Monjo","","congress","TARRAGONA","UNIÓN PROGRESO Y DEMOCRACIA","UPyD","2"
"Bernardo Palmas Bernard","","congress","TARRAGONA","UNIÓN PROGRESO Y DEMOCRACIA","UPyD","3"
"Rosario García Gutiérrez","","congress","TARRAGONA","UNIÓN PROGRESO Y DEMOCRACIA","UPyD","4"
"Raúl Faustino Parada Gascón","","congress","TARRAGONA","UNIÓN PROGRESO Y DEMOCRACIA","UPyD","5"
"Rosario Belizón Aleu","","congress","TARRAGONA","UNIÓN PROGRESO Y DEMOCRACIA","UPyD","6"
"Felix Alonso Cantornè","","congress","TARRAGONA","EN COMÚ PODEM","EN COMÚ","1"
"Yolanda López Fernández","","congress","TARRAGONA","EN COMÚ PODEM","EN COMÚ","2"
"Alba Font Barnet","","congress","TARRAGONA","EN COMÚ PODEM","EN COMÚ","3"
"Maria Isabel Bou Bayona","","congress","TARRAGONA","EN COMÚ PODEM","EN COMÚ","4"
"José Vicente Pruñonosa Reverter","","congress","TARRAGONA","EN COMÚ PODEM","EN COMÚ","5"
"Maria Argaño Sentís Mate","","congress","TARRAGONA","EN COMÚ PODEM","EN COMÚ","6"
"Francisco Ester Uruen","","senate","TARRAGONA","CIUDADANOS-PARTIDO DE LA CIUDADANIA","C's","1"
"Fernando Pecino Robles","","senate","TARRAGONA","CIUDADANOS-PARTIDO DE LA CIUDADANIA","C's","2"
"María Carme Margalef Vernet","","senate","TARRAGONA","CIUDADANOS-PARTIDO DE LA CIUDADANIA","C's","3"
"Joan Sabaté Borràs","","senate","TARRAGONA","PARTIT DELS SOCIALISTES DE CATALUNYA","PSC-PSOE)","1"
"Maria Jesús Sequera Garcia","","senate","TARRAGONA","PARTIT DELS SOCIALISTES DE CATALUNYA","PSC-PSOE)","2"
"Josep Fèlix Ballesteros Casanova","","senate","TARRAGONA","PARTIT DELS SOCIALISTES DE CATALUNYA","PSC-PSOE)","3"
"[u'Miquel Aub\xe0 i Fleix ']","","senate","TARRAGONA","Independiente","ERC-CATSI","1"
"Josep Rufà i Gràcia","","senate","TARRAGONA","Independiente","ERC-CATSI","2"
"['Laura Castel i Fort ']","","senate","TARRAGONA","Independiente","ERC-CATSI","3"
"Sebastià Domènech Bosch","","senate","TARRAGONA","PARTIDO POPULAR","PP","1"
"José Juan Acero de Dios","","senate","TARRAGONA","PARTIDO POPULAR","PP","2"
"Núria Gómez Granés","","senate","TARRAGONA","PARTIDO POPULAR","PP","3"
"Juan Antonio Navarro Zorita","","senate","TARRAGONA","UNIÓN PROGRESO Y DEMOCRACIA","UPyD","1"
"Óscar Torres Gámiz","","senate","TARRAGONA","UNIÓN PROGRESO Y DEMOCRACIA","UPyD","2"
"María Dolores Muñoz García","","senate","TARRAGONA","UNIÓN PROGRESO Y DEMOCRACIA","UPyD","3"
"['Celia Casanovas Essard ']","","senate","TARRAGONA","EN COMÚ PODEM","EN COMÚ","1"
"[u'Inmaculada S\xe1nchez Fern\xe1ndez ']","","senate","TARRAGONA","EN COMÚ PODEM","EN COMÚ","2"
"[u'Ricardo Redondo Molt\xf3 ']","","senate","TARRAGONA","EN COMÚ PODEM","EN COMÚ","3"
"[u'Manuel Blasco Marqu\xe9s ']","","congress","TERUEL","PARTIDO POPULAR EN COALICIÓN CON PARTIDO ARAGONÉS","PP-PAR","1"
"[u'Jos\xe9 Alberto Herrero Bono ']","","congress","TERUEL","PARTIDO POPULAR EN COALICIÓN CON PARTIDO ARAGONÉS","PP-PAR","2"
"[u'Olga S\xe1nchez S\xe1nchez ']","","congress","TERUEL","PARTIDO POPULAR EN COALICIÓN CON PARTIDO ARAGONÉS","PP-PAR","3"
"Ignacio Urquizu Sancho","","congress","TERUEL","PARTIDO SOCIALISTA OBRERO ESPAÑOL","PSOE","1"
"Silvia Inés Gimeno Gascón","","congress","TERUEL","PARTIDO SOCIALISTA OBRERO ESPAÑOL","PSOE","2"
"Carlos Casares Igual","","congress","TERUEL","PARTIDO SOCIALISTA OBRERO ESPAÑOL","PSOE","3"
"Nomaya Prats Joven","","congress","TERUEL","CIUDADANOS-PARTIDO DE LA CIUDADANÍA","C's","1"
"Francisco Blas Ávila","","congress","TERUEL","CIUDADANOS-PARTIDO DE LA CIUDADANÍA","C's","2"
"Antonio Miguel Serón","","congress","TERUEL","CIUDADANOS-PARTIDO DE LA CIUDADANÍA","C's","3"
"Daniel Palomo Espallargas ","","congress","TERUEL","UNIDAD POPULAR EN ARAGÓN: IZQUIERDA UNIDA, CHUNTA ARAGONESISTA, UNIDAD POPULAR EN COMÚN","IU-CHA-UPeC","1"
"Beatriz Llombart Sancho ","","congress","TERUEL","UNIDAD POPULAR EN ARAGÓN: IZQUIERDA UNIDA, CHUNTA ARAGONESISTA, UNIDAD POPULAR EN COMÚN","IU-CHA-UPeC","2"
"Alejo Luis Galve Álvarez ","","congress","TERUEL","UNIDAD POPULAR EN ARAGÓN: IZQUIERDA UNIDA, CHUNTA ARAGONESISTA, UNIDAD POPULAR EN COMÚN","IU-CHA-UPeC","3"
"Abel Sancho Tomás","","congress","TERUEL","UNIÓN PROGRESO Y DEMOCRACIA","UPyD","1"
"Natalia González Martín","","congress","TERUEL","UNIÓN PROGRESO Y DEMOCRACIA","UPyD","2"
"David Rodrigo Abril","","congress","TERUEL","UNIÓN PROGRESO Y DEMOCRACIA","UPyD","3"
"María Galindo Rodríguez","","congress","TERUEL","PODEMOS","PODEMOS","1"
"Emma Elizabeth Parra Tamayo","","congress","TERUEL","PODEMOS","PODEMOS","2"
"Francisco Javier Villarroya Andreu","","congress","TERUEL","PODEMOS","PODEMOS","3"
"[u'Mar\xeda Carmen Isabel Pobo S\xe1nchez ']","","senate","TERUEL","PARTIDO POPULAR EN COALICIÓN CON PARTIDO ARAGONÉS","PP-PAR","1"
"[u'Miguel \xc1ngel Estevan Serrano ']","","senate","TERUEL","PARTIDO POPULAR EN COALICIÓN CON PARTIDO ARAGONÉS","PP-PAR","2"
"[u'Raquel Clemente Mu\xf1oz ']","","senate","TERUEL","PARTIDO POPULAR EN COALICIÓN CON PARTIDO ARAGONÉS","PP-PAR","3"
"María Perla Borau Aguirre","","senate","TERUEL","PARTIDO SOCIALISTA OBRERO ESPAÑOL","PSOE","1"
"Joaquín Noe Serrano","","senate","TERUEL","PARTIDO SOCIALISTA OBRERO ESPAÑOL","PSOE","2"
"María José Lázaro Burillo","","senate","TERUEL","PARTIDO SOCIALISTA OBRERO ESPAÑOL","PSOE","3"
"Juan Ramón Castaño Martínez","","senate","TERUEL","CIUDADANOS-PARTIDO DE LA CIUDADANÍA","C's","1"
"Mario Ortiz Griñón","","senate","TERUEL","CIUDADANOS-PARTIDO DE LA CIUDADANÍA","C's","2"
"Alejandra Ferrer Zamora","","senate","TERUEL","CIUDADANOS-PARTIDO DE LA CIUDADANÍA","C's","3"
"María Peña Martínez Rubio ","","senate","TERUEL","UNIDAD POPULAR EN ARAGÓN: IZQUIERDA UNIDA, CHUNTA ARAGONESISTA, UNIDAD POPULAR EN COMÚN","IU-CHA-UPeC","1"
"Noelia Alegre Bielsa ","","senate","TERUEL","UNIDAD POPULAR EN ARAGÓN: IZQUIERDA UNIDA, CHUNTA ARAGONESISTA, UNIDAD POPULAR EN COMÚN","IU-CHA-UPeC","2"
"Miguel Israel Forner Calvo ","","senate","TERUEL","UNIDAD POPULAR EN ARAGÓN: IZQUIERDA UNIDA, CHUNTA ARAGONESISTA, UNIDAD POPULAR EN COMÚN","IU-CHA-UPeC","3"
"David Rodrigo Mateo","","senate","TERUEL","UNIÓN PROGRESO Y DEMOCRACIA","UPyD","1"
"María Jesús Bueno Castejón","","senate","TERUEL","UNIÓN PROGRESO Y DEMOCRACIA","UPyD","2"
"Mariano Antonio Va Martín","","senate","TERUEL","UNIÓN PROGRESO Y DEMOCRACIA","UPyD","3"
"Javier Sumelzo Alastuey","","senate","TERUEL","PODEMOS","PODEMOS","1"
"María Isabel Espes Repolles","","senate","TERUEL","PODEMOS","PODEMOS","2"
"Agustín Clavero Marco","","senate","TERUEL","PODEMOS","PODEMOS","3"
"María Dolores Cospedal García","1","congress","TOLEDO","PARTIDO POPULAR","PP","1"
"Arturo García-Tizón López","0","congress","TOLEDO","PARTIDO POPULAR","PP","2"
"Agustín Conde Bajén","0","congress","TOLEDO","PARTIDO POPULAR","PP","3"
"Francisco Vañó Ferre","0","congress","TOLEDO","PARTIDO POPULAR","PP","4"
"Rocio López González","1","congress","TOLEDO","PARTIDO POPULAR","PP","5"
"María Remedios Gordo Hernández","1","congress","TOLEDO","PARTIDO POPULAR","PP","6"
"Ramón Luis Molinary Malo","0","congress","TOLEDO","CIUDADANOS-PARTIDO DE LA CIUDADANÍA","C's","1"
"Miguel Millán Tirado","0","congress","TOLEDO","CIUDADANOS-PARTIDO DE LA CIUDADANÍA","C's","2"
"Esther la Rosa Ayora","1","congress","TOLEDO","CIUDADANOS-PARTIDO DE LA CIUDADANÍA","C's","3"
"María José Rufo Román","1","congress","TOLEDO","CIUDADANOS-PARTIDO DE LA CIUDADANÍA","C's","4"
"Lucía Castro García","1","congress","TOLEDO","CIUDADANOS-PARTIDO DE LA CIUDADANÍA","C's","5"
"Raúl Martín Fernández","0","congress","TOLEDO","CIUDADANOS-PARTIDO DE LA CIUDADANÍA","C's","6"
"Guadalupe Martín González","1","congress","TOLEDO","PARTIDO SOCIALISTA OBRERO ESPAÑOL","PSOE","1"
"José Miguel Camacho Sánchez","0","congress","TOLEDO","PARTIDO SOCIALISTA OBRERO ESPAÑOL","PSOE","2"
"Esther Padilla Ruíz","1","congress","TOLEDO","PARTIDO SOCIALISTA OBRERO ESPAÑOL","PSOE","3"
"Luis José Domínguez Iglesias","0","congress","TOLEDO","PARTIDO SOCIALISTA OBRERO ESPAÑOL","PSOE","4"
"Estela Briceño Balbuena","1","congress","TOLEDO","PARTIDO SOCIALISTA OBRERO ESPAÑOL","PSOE","5"
"Sergio Jaime Benito","0","congress","TOLEDO","PARTIDO SOCIALISTA OBRERO ESPAÑOL","PSOE","6"
"[u'Mar\xeda Olga \xc1valos Rebollo ']","1","congress","TOLEDO","UNIDAD POPULAR: IZQUIERDA UNIDA, UNIDAD POPULAR EN COMÚN","IU-UPeC","1"
"Gaspar Torres Collado ","0","congress","TOLEDO","UNIDAD POPULAR: IZQUIERDA UNIDA, UNIDAD POPULAR EN COMÚN","IU-UPeC","2"
"Yolanda Jiménez Redondo ","1","congress","TOLEDO","UNIDAD POPULAR: IZQUIERDA UNIDA, UNIDAD POPULAR EN COMÚN","IU-UPeC","3"
"[u'Ricardo Gayol Rodr\xedguez ']","0","congress","TOLEDO","UNIDAD POPULAR: IZQUIERDA UNIDA, UNIDAD POPULAR EN COMÚN","IU-UPeC","4"
"[u'Mar\xeda Antonia Ramos Plaza ']","1","congress","TOLEDO","UNIDAD POPULAR: IZQUIERDA UNIDA, UNIDAD POPULAR EN COMÚN","IU-UPeC","5"
"Juan Manuel Mota López ","0","congress","TOLEDO","UNIDAD POPULAR: IZQUIERDA UNIDA, UNIDAD POPULAR EN COMÚN","IU-UPeC","6"
"María del Pilar Alonso Soria","1","congress","TOLEDO","UNIÓN PROGRESO Y DEMOCRACIA","UPyD","1"
"Tomás Morales Peral","0","congress","TOLEDO","UNIÓN PROGRESO Y DEMOCRACIA","UPyD","2"
"José Francisco Gil Monroy","0","congress","TOLEDO","UNIÓN PROGRESO Y DEMOCRACIA","UPyD","3"
"María Estrella Pérez Montaña","1","congress","TOLEDO","UNIÓN PROGRESO Y DEMOCRACIA","UPyD","4"
"Eva María Lominchar Santos","1","congress","TOLEDO","UNIÓN PROGRESO Y DEMOCRACIA","UPyD","5"
"Eduardo Guardiola Golmar","0","congress","TOLEDO","UNIÓN PROGRESO Y DEMOCRACIA","UPyD","6"
"María Gloria Elizo Serrano","1","congress","TOLEDO","PODEMOS","PODEMOS","1"
"María Concepción Rojo García","1","congress","TOLEDO","PODEMOS","PODEMOS","2"
"Silvia Casado Arenas","1","congress","TOLEDO","PODEMOS","PODEMOS","3"
"Alejandro Hernández Fraile","0","congress","TOLEDO","PODEMOS","PODEMOS","4"
"Francisco Javier González Sáez-Bravo","0","congress","TOLEDO","PODEMOS","PODEMOS","5"
"José Ernesto Vaca-Pereira Justiniano","0","congress","TOLEDO","PODEMOS","PODEMOS","6"
"Carmen Riolobos Regadera","1","senate","TOLEDO","PARTIDO POPULAR","PP","1"
"Tomás Burgos Beteta","0","senate","TOLEDO","PARTIDO POPULAR","PP","2"
"Jesús Labrador Encinas","0","senate","TOLEDO","PARTIDO POPULAR","PP","3"
"Jonathan Bermejo Corrochano","0","senate","TOLEDO","CIUDADANOS-PARTIDO DE LA CIUDADANÍA","C's","1"
"Luis Miguel Uzquiano Díaz","0","senate","TOLEDO","CIUDADANOS-PARTIDO DE LA CIUDADANÍA","C's","2"
"Miriam Dorado Muñoz","1","senate","TOLEDO","CIUDADANOS-PARTIDO DE LA CIUDADANÍA","C's","3"
"Félix Ortega Fernández","0","senate","TOLEDO","PARTIDO SOCIALISTA OBRERO ESPAÑOL","PSOE","1"
"Nuria del Rosario Herrero Rodríguez","1","senate","TOLEDO","PARTIDO SOCIALISTA OBRERO ESPAÑOL","PSOE","2"
"David Talavera Almendro","0","senate","TOLEDO","PARTIDO SOCIALISTA OBRERO ESPAÑOL","PSOE","3"
"María Victoria Hidalgo Lancha","1","senate","TOLEDO","UNIDAD POPULAR: IZQUIERDA UNIDA, UNIDAD POPULAR EN COMÚN","IU-UPeC","1"
"Fidel Cardero Ampuero","0","senate","TOLEDO","UNIDAD POPULAR: IZQUIERDA UNIDA, UNIDAD POPULAR EN COMÚN","IU-UPeC","2"
"Eloy Prol Iglesias","0","senate","TOLEDO","UNIDAD POPULAR: IZQUIERDA UNIDA, UNIDAD POPULAR EN COMÚN","IU-UPeC","3"
"Félix Romero Cañizares","0","senate","TOLEDO","UNIÓN PROGRESO Y DEMOCRACIA","UPyD","1"
"Amanda de Lucio Moreno","1","senate","TOLEDO","UNIÓN PROGRESO Y DEMOCRACIA","UPyD","2"
"Ángel Velasco Aroca","0","senate","TOLEDO","UNIÓN PROGRESO Y DEMOCRACIA","UPyD","3"
"Cecilia Redondo Calabuig","1","senate","TOLEDO","PODEMOS","PODEMOS","1"
"Juan Turón de Manuel","0","senate","TOLEDO","PODEMOS","PODEMOS","2"
"Sayla Gutiérrez Íñigo","1","senate","TOLEDO","PODEMOS","PODEMOS","3"
"Ana María Botella Gómez","1","congress","VALENCIA/VALÈNCIA","PARTIDO SOCIALISTA OBRERO ESPAÑOL","PSOE","1"
"José Luis Ábalos Meco","0","congress","VALENCIA/VALÈNCIA","PARTIDO SOCIALISTA OBRERO ESPAÑOL","PSOE","2"
"María Such Palomares","1","congress","VALENCIA/VALÈNCIA","PARTIDO SOCIALISTA OBRERO ESPAÑOL","PSOE","3"
"Ciprià Císcar Casabán","0","congress","VALENCIA/VALÈNCIA","PARTIDO SOCIALISTA OBRERO ESPAÑOL","PSOE","4"
"Alicia Piquer Sancho","1","congress","VALENCIA/VALÈNCIA","PARTIDO SOCIALISTA OBRERO ESPAÑOL","PSOE","5"
"Antonio Quintana Martínez","0","congress","VALENCIA/VALÈNCIA","PARTIDO SOCIALISTA OBRERO ESPAÑOL","PSOE","6"
"Elisa Valía Cotanda","1","congress","VALENCIA/VALÈNCIA","PARTIDO SOCIALISTA OBRERO ESPAÑOL","PSOE","7"
"José Joaquín Planells Benedito","0","congress","VALENCIA/VALÈNCIA","PARTIDO SOCIALISTA OBRERO ESPAÑOL","PSOE","8"
"Romina María del Rey Tormos","1","congress","VALENCIA/VALÈNCIA","PARTIDO SOCIALISTA OBRERO ESPAÑOL","PSOE","9"
"Pedro Vicente Alamá","0","congress","VALENCIA/VALÈNCIA","PARTIDO SOCIALISTA OBRERO ESPAÑOL","PSOE","10"
"Claudia Suárez González","1","congress","VALENCIA/VALÈNCIA","PARTIDO SOCIALISTA OBRERO ESPAÑOL","PSOE","11"
"Juan Carlos Requena Fresno","0","congress","VALENCIA/VALÈNCIA","PARTIDO SOCIALISTA OBRERO ESPAÑOL","PSOE","12"
"María Carmen Jávega del Ramo","1","congress","VALENCIA/VALÈNCIA","PARTIDO SOCIALISTA OBRERO ESPAÑOL","PSOE","13"
"Juan Rafael Espí Mompó","0","congress","VALENCIA/VALÈNCIA","PARTIDO SOCIALISTA OBRERO ESPAÑOL","PSOE","14"
"María Teresa Prieto Giménez","1","congress","VALENCIA/VALÈNCIA","PARTIDO SOCIALISTA OBRERO ESPAÑOL","PSOE","15"
"Vicente Ten Oliver","0","congress","VALENCIA/VALÈNCIA","CIUDADANOS-PARTIDO DE LA CIUDADANÍA","C's","1"
"Toni Cantó García del Moral","0","congress","VALENCIA/VALÈNCIA","CIUDADANOS-PARTIDO DE LA CIUDADANÍA","C's","2"
"Juan Domingo Muñoz Estepa","0","congress","VALENCIA/VALÈNCIA","CIUDADANOS-PARTIDO DE LA CIUDADANÍA","C's","3"
"Nuria Galvany Catillo","1","congress","VALENCIA/VALÈNCIA","CIUDADANOS-PARTIDO DE LA CIUDADANÍA","C's","4"
"Patricia Galiana Sastre","1","congress","VALENCIA/VALÈNCIA","CIUDADANOS-PARTIDO DE LA CIUDADANÍA","C's","5"
"Luis Arquillos Cruz","0","congress","VALENCIA/VALÈNCIA","CIUDADANOS-PARTIDO DE LA CIUDADANÍA","C's","6"
"José Vicente Aleixandre Blanquer","0","congress","VALENCIA/VALÈNCIA","CIUDADANOS-PARTIDO DE LA CIUDADANÍA","C's","7"
"Asunción Sanchis Morera","1","congress","VALENCIA/VALÈNCIA","CIUDADANOS-PARTIDO DE LA CIUDADANÍA","C's","8"
"Ricardo Yaya Tur","0","congress","VALENCIA/VALÈNCIA","CIUDADANOS-PARTIDO DE LA CIUDADANÍA","C's","9"
"María José Miquel Alcamí","1","congress","VALENCIA/VALÈNCIA","CIUDADANOS-PARTIDO DE LA CIUDADANÍA","C's","10"
"Vicente Raga Segarra","0","congress","VALENCIA/VALÈNCIA","CIUDADANOS-PARTIDO DE LA CIUDADANÍA","C's","11"
"Salvador Martínez Medina","0","congress","VALENCIA/VALÈNCIA","CIUDADANOS-PARTIDO DE LA CIUDADANÍA","C's","12"
"María Amparo Moya Sanz","1","congress","VALENCIA/VALÈNCIA","CIUDADANOS-PARTIDO DE LA CIUDADANÍA","C's","13"
"Daniel Bellod Yrissarri","0","congress","VALENCIA/VALÈNCIA","CIUDADANOS-PARTIDO DE LA CIUDADANÍA","C's","14"
"María Derqui Fenollera","1","congress","VALENCIA/VALÈNCIA","CIUDADANOS-PARTIDO DE LA CIUDADANÍA","C's","15"
"Ricardo Sixto Iglesias","0","congress","VALENCIA/VALÈNCIA","UNITAT POPULAR: ESQUERRA UNIDA DEL PAÍS VALENCIÀ, UNITAT POPULAR EN COMÚN","EUPV-UPeC","1"
"Roser Maestro Moliner","1","congress","VALENCIA/VALÈNCIA","UNITAT POPULAR: ESQUERRA UNIDA DEL PAÍS VALENCIÀ, UNITAT POPULAR EN COMÚN","EUPV-UPeC","2"
"Francisco Javier Parra Molina","0","congress","VALENCIA/VALÈNCIA","UNITAT POPULAR: ESQUERRA UNIDA DEL PAÍS VALENCIÀ, UNITAT POPULAR EN COMÚN","EUPV-UPeC","3"
"Conxa Querol Roselló","1","congress","VALENCIA/VALÈNCIA","UNITAT POPULAR: ESQUERRA UNIDA DEL PAÍS VALENCIÀ, UNITAT POPULAR EN COMÚN","EUPV-UPeC","4"
"Josep Vicent Langa Gómez","0","congress","VALENCIA/VALÈNCIA","UNITAT POPULAR: ESQUERRA UNIDA DEL PAÍS VALENCIÀ, UNITAT POPULAR EN COMÚN","EUPV-UPeC","5"
"Dulce María Escribà Ruiz","1","congress","VALENCIA/VALÈNCIA","UNITAT POPULAR: ESQUERRA UNIDA DEL PAÍS VALENCIÀ, UNITAT POPULAR EN COMÚN","EUPV-UPeC","6"
"Gumersindo Pardo Peiró","0","congress","VALENCIA/VALÈNCIA","UNITAT POPULAR: ESQUERRA UNIDA DEL PAÍS VALENCIÀ, UNITAT POPULAR EN COMÚN","EUPV-UPeC","7"
"Patricia Martínez Furió","1","congress","VALENCIA/VALÈNCIA","UNITAT POPULAR: ESQUERRA UNIDA DEL PAÍS VALENCIÀ, UNITAT POPULAR EN COMÚN","EUPV-UPeC","8"
"Marc Vendrell Martínez","0","congress","VALENCIA/VALÈNCIA","UNITAT POPULAR: ESQUERRA UNIDA DEL PAÍS VALENCIÀ, UNITAT POPULAR EN COMÚN","EUPV-UPeC","9"
"Patricia Salgado Alcaide","1","congress","VALENCIA/VALÈNCIA","UNITAT POPULAR: ESQUERRA UNIDA DEL PAÍS VALENCIÀ, UNITAT POPULAR EN COMÚN","EUPV-UPeC","10"
"Rafael Pérez Gil","0","congress","VALENCIA/VALÈNCIA","UNITAT POPULAR: ESQUERRA UNIDA DEL PAÍS VALENCIÀ, UNITAT POPULAR EN COMÚN","EUPV-UPeC","11"
"María Purificación Martí Tomás","1","congress","VALENCIA/VALÈNCIA","UNITAT POPULAR: ESQUERRA UNIDA DEL PAÍS VALENCIÀ, UNITAT POPULAR EN COMÚN","EUPV-UPeC","12"
"Juan Cervera Arrúe","0","congress","VALENCIA/VALÈNCIA","UNITAT POPULAR: ESQUERRA UNIDA DEL PAÍS VALENCIÀ, UNITAT POPULAR EN COMÚN","EUPV-UPeC","13"
"Julia Sánchez Córdoba","1","congress","VALENCIA/VALÈNCIA","UNITAT POPULAR: ESQUERRA UNIDA DEL PAÍS VALENCIÀ, UNITAT POPULAR EN COMÚN","EUPV-UPeC","14"
"Rafael García Marín","0","congress","VALENCIA/VALÈNCIA","UNITAT POPULAR: ESQUERRA UNIDA DEL PAÍS VALENCIÀ, UNITAT POPULAR EN COMÚN","EUPV-UPeC","15"
"Elena María Bastidas Bono","1","congress","VALENCIA/VALÈNCIA","PARTIDO POPULAR","PP","1"
"Belén Hoyo Juliá","1","congress","VALENCIA/VALÈNCIA","PARTIDO POPULAR","PP","2"
"Rubén Moreno Palanques","0","congress","VALENCIA/VALÈNCIA","PARTIDO POPULAR","PP","3"
"José María Chiquillo Barber","0","congress","VALENCIA/VALÈNCIA","PARTIDO POPULAR","PP","4"
"Juan Vicente Pérez Aras","0","congress","VALENCIA/VALÈNCIA","PARTIDO POPULAR","PP","5"
"Óscar Gamazo Micó","0","congress","VALENCIA/VALÈNCIA","PARTIDO POPULAR","PP","6"
"Ignacio Gil Lázaro","0","congress","VALENCIA/VALÈNCIA","PARTIDO POPULAR","PP","7"
"Jaime López Brondchud","0","congress","VALENCIA/VALÈNCIA","PARTIDO POPULAR","PP","8"
"Teresa García Sena","1","congress","VALENCIA/VALÈNCIA","PARTIDO POPULAR","PP","9"
"Verónica Alcocer Carrión","1","congress","VALENCIA/VALÈNCIA","PARTIDO POPULAR","PP","10"
"Vicente Ferrer Roselló","0","congress","VALENCIA/VALÈNCIA","PARTIDO POPULAR","PP","11"
"Pedro García Ribot","0","congress","VALENCIA/VALÈNCIA","PARTIDO POPULAR","PP","12"
"Celia Juan Escrivá","1","congress","VALENCIA/VALÈNCIA","PARTIDO POPULAR","PP","13"
